n,size,x,y,z,vx,vy,vz,t0,st,time_end,xfinal,yfinal,zfinal,vxfinal,vyfinal,vzfinal
706,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.038459088930106,-0.1024964458804074,-0.0395517011081812,0.0,1,51.0,0.0,0.0,0.0,0.0,0.0,0.0
707,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0384855212936318,-0.1025668901731087,-0.0395788844079119,0.0,1,51.0,0.0,0.0,0.0,0.0,0.0,0.0
708,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0385119536571577,-0.10263733446581,-0.0396060677076426,0.0,1,50.0,0.0,0.0,0.0,0.0,0.0,0.0
709,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0385383860206835,-0.1027077787585113,-0.0396332510073733,0.0,1,50.0,0.0,0.0,0.0,0.0,0.0,0.0
710,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0385648183842094,-0.1027782230512127,-0.039660434307104,0.0,1,50.0,0.0,0.0,0.0,0.0,0.0,0.0
711,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0385912507477352,-0.102848667343914,-0.0396876176068348,0.0,1,50.0,0.0,0.0,0.0,0.0,0.0,0.0
712,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0386176831112611,-0.1029191116366153,-0.0397148009065655,0.0,1,50.0,0.0,0.0,0.0,0.0,0.0,0.0
713,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0386441154747869,-0.1029895559293166,-0.0397419842062962,0.0,1,49.0,0.0,0.0,0.0,0.0,0.0,0.0
714,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0386705478383128,-0.1030600002220179,-0.0397691675060269,0.0,1,49.0,0.0,0.0,0.0,0.0,0.0,0.0
715,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0386969802018386,-0.1031304445147192,-0.0397963508057576,0.0,1,49.0,0.0,0.0,0.0,0.0,0.0,0.0
716,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0387234125653644,-0.1032008888074205,-0.0398235341054883,0.0,1,49.0,0.0,0.0,0.0,0.0,0.0,0.0
717,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0387498449288903,-0.1032713331001218,-0.039850717405219,0.0,1,49.0,0.0,0.0,0.0,0.0,0.0,0.0
718,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0387762772924161,-0.1033417773928231,-0.0398779007049497,0.0,1,48.0,0.0,0.0,0.0,0.0,0.0,0.0
719,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.038802709655942,-0.1034122216855245,-0.0399050840046804,0.0,1,49.0,0.0,0.0,0.0,0.0,0.0,0.0
720,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0388291420194678,-0.1034826659782258,-0.0399322673044111,0.0,1,48.0,0.0,0.0,0.0,0.0,0.0,0.0
721,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0388555743829937,-0.1035531102709271,-0.0399594506041418,0.0,1,48.0,0.0,0.0,0.0,0.0,0.0,0.0
722,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0388820067465195,-0.1036235545636284,-0.0399866339038725,0.0,1,48.0,0.0,0.0,0.0,0.0,0.0,0.0
723,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0389084391100454,-0.1036939988563297,-0.0400138172036032,0.0,1,48.0,0.0,0.0,0.0,0.0,0.0,0.0
724,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0389348714735712,-0.103764443149031,-0.040041000503334,0.0,1,48.0,0.0,0.0,0.0,0.0,0.0,0.0
725,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0389613038370971,-0.1038348874417323,-0.0400681838030647,0.0,1,48.0,0.0,0.0,0.0,0.0,0.0,0.0
726,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0389877362006229,-0.1039053317344336,-0.0400953671027954,0.0,1,47.0,0.0,0.0,0.0,0.0,0.0,0.0
727,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0390141685641488,-0.1039757760271349,-0.0401225504025261,0.0,1,47.0,0.0,0.0,0.0,0.0,0.0,0.0
728,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0390406009276746,-0.1040462203198362,-0.0401497337022568,0.0,1,47.0,0.0,0.0,0.0,0.0,0.0,0.0
729,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0390670332912004,-0.1041166646125376,-0.0401769170019875,0.0,1,47.0,0.0,0.0,0.0,0.0,0.0,0.0
730,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0390934656547263,-0.1041871089052389,-0.0402041003017182,0.0,1,47.0,0.0,0.0,0.0,0.0,0.0,0.0
731,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0391198980182521,-0.1042575531979402,-0.0402312836014489,0.0,1,47.0,0.0,0.0,0.0,0.0,0.0,0.0
732,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.039146330381778,-0.1043279974906415,-0.0402584669011796,0.0,1,47.0,0.0,0.0,0.0,0.0,0.0,0.0
733,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0391727627453038,-0.1043984417833428,-0.0402856502009103,0.0,1,47.0,0.0,0.0,0.0,0.0,0.0,0.0
734,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0391991951088297,-0.1044688860760441,-0.0403128335006411,0.0,1,46.0,0.0,0.0,0.0,0.0,0.0,0.0
735,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0392256274723555,-0.1045393303687454,-0.0403400168003718,0.0,1,46.0,0.0,0.0,0.0,0.0,0.0,0.0
736,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0392520598358814,-0.1046097746614467,-0.0403672001001025,0.0,1,46.0,0.0,0.0,0.0,0.0,0.0,0.0
737,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0392784921994072,-0.104680218954148,-0.0403943833998332,0.0,1,46.0,0.0,0.0,0.0,0.0,0.0,0.0
738,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0393049245629331,-0.1047506632468494,-0.0404215666995639,0.0,1,46.0,0.0,0.0,0.0,0.0,0.0,0.0
739,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0393313569264589,-0.1048211075395507,-0.0404487499992946,0.0,1,46.0,0.0,0.0,0.0,0.0,0.0,0.0
740,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0393577892899848,-0.104891551832252,-0.0404759332990253,0.0,1,46.0,0.0,0.0,0.0,0.0,0.0,0.0
741,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0393842216535106,-0.1049619961249533,-0.040503116598756,0.0,1,46.0,0.0,0.0,0.0,0.0,0.0,0.0
742,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0394106540170364,-0.1050324404176546,-0.0405302998984867,0.0,1,45.0,0.0,0.0,0.0,0.0,0.0,0.0
743,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0394370863805623,-0.1051028847103559,-0.0405574831982174,0.0,1,45.0,0.0,0.0,0.0,0.0,0.0,0.0
744,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0394635187440881,-0.1051733290030572,-0.0405846664979481,0.0,1,45.0,0.0,0.0,0.0,0.0,0.0,0.0
745,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.039489951107614,-0.1052437732957585,-0.0406118497976788,0.0,1,45.0,0.0,0.0,0.0,0.0,0.0,0.0
746,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0395163834711398,-0.1053142175884598,-0.0406390330974096,0.0,1,45.0,0.0,0.0,0.0,0.0,0.0,0.0
747,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0395428158346657,-0.1053846618811611,-0.0406662163971403,0.0,1,45.0,0.0,0.0,0.0,0.0,0.0,0.0
748,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0395692481981915,-0.1054551061738625,-0.040693399696871,0.0,1,45.0,0.0,0.0,0.0,0.0,0.0,0.0
749,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0395956805617174,-0.1055255504665638,-0.0407205829966017,0.0,1,45.0,0.0,0.0,0.0,0.0,0.0,0.0
750,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0396221129252432,-0.1055959947592651,-0.0407477662963324,0.0,1,45.0,0.0,0.0,0.0,0.0,0.0,0.0
751,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0396485452887691,-0.1056664390519664,-0.0407749495960631,0.0,1,44.0,0.0,0.0,0.0,0.0,0.0,0.0
752,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0396749776522949,-0.1057368833446677,-0.0408021328957938,0.0,1,44.0,0.0,0.0,0.0,0.0,0.0,0.0
753,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0397014100158208,-0.105807327637369,-0.0408293161955245,0.0,1,44.0,0.0,0.0,0.0,0.0,0.0,0.0
754,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0397278423793466,-0.1058777719300703,-0.0408564994952552,0.0,1,44.0,0.0,0.0,0.0,0.0,0.0,0.0
755,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0397542747428724,-0.1059482162227716,-0.0408836827949859,0.0,1,44.0,0.0,0.0,0.0,0.0,0.0,0.0
756,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0397807071063983,-0.1060186605154729,-0.0409108660947166,0.0,1,44.0,0.0,0.0,0.0,0.0,0.0,0.0
757,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0398071394699241,-0.1060891048081743,-0.0409380493944473,0.0,1,44.0,0.0,0.0,0.0,0.0,0.0,0.0
758,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.03983357183345,-0.1061595491008756,-0.0409652326941781,0.0,1,44.0,0.0,0.0,0.0,0.0,0.0,0.0
759,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0398600041969758,-0.1062299933935769,-0.0409924159939088,0.0,1,43.0,0.0,0.0,0.0,0.0,0.0,0.0
760,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0398864365605017,-0.1063004376862782,-0.0410195992936395,0.0,1,43.0,0.0,0.0,0.0,0.0,0.0,0.0
761,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0399128689240275,-0.1063708819789795,-0.0410467825933702,0.0,1,43.0,0.0,0.0,0.0,0.0,0.0,0.0
762,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0399393012875534,-0.1064413262716808,-0.0410739658931009,0.0,1,43.0,0.0,0.0,0.0,0.0,0.0,0.0
763,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0399657336510792,-0.1065117705643821,-0.0411011491928316,0.0,1,43.0,0.0,0.0,0.0,0.0,0.0,0.0
764,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0399921660146051,-0.1065822148570834,-0.0411283324925623,0.0,1,43.0,0.0,0.0,0.0,0.0,0.0,0.0
765,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0400185983781309,-0.1066526591497847,-0.041155515792293,0.0,1,43.0,0.0,0.0,0.0,0.0,0.0,0.0
766,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0400450307416567,-0.106723103442486,-0.0411826990920237,0.0,1,43.0,0.0,0.0,0.0,0.0,0.0,0.0
767,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0400714631051826,-0.1067935477351874,-0.0412098823917544,0.0,1,43.0,0.0,0.0,0.0,0.0,0.0,0.0
768,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0400978954687084,-0.1068639920278887,-0.0412370656914851,0.0,1,43.0,0.0,0.0,0.0,0.0,0.0,0.0
769,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0401243278322343,-0.10693443632059,-0.0412642489912159,0.0,1,43.0,0.0,0.0,0.0,0.0,0.0,0.0
770,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0401507601957601,-0.1070048806132913,-0.0412914322909466,0.0,1,42.0,0.0,0.0,0.0,0.0,0.0,0.0
771,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.040177192559286,-0.1070753249059926,-0.0413186155906773,0.0,1,42.0,0.0,0.0,0.0,0.0,0.0,0.0
772,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0402036249228118,-0.1071457691986939,-0.041345798890408,0.0,1,42.0,0.0,0.0,0.0,0.0,0.0,0.0
773,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0402300572863377,-0.1072162134913952,-0.0413729821901387,0.0,1,42.0,0.0,0.0,0.0,0.0,0.0,0.0
774,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0402564896498635,-0.1072866577840965,-0.0414001654898694,0.0,1,42.0,0.0,0.0,0.0,0.0,0.0,0.0
775,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0402829220133894,-0.1073571020767979,-0.0414273487896001,0.0,1,42.0,0.0,0.0,0.0,0.0,0.0,0.0
776,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0403093543769152,-0.1074275463694992,-0.0414545320893308,0.0,1,42.0,0.0,0.0,0.0,0.0,0.0,0.0
777,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0403357867404411,-0.1074979906622005,-0.0414817153890615,0.0,1,42.0,0.0,0.0,0.0,0.0,0.0,0.0
778,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0403622191039669,-0.1075684349549018,-0.0415088986887922,0.0,1,42.0,0.0,0.0,0.0,0.0,0.0,0.0
779,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0403886514674928,-0.1076388792476031,-0.0415360819885229,0.0,1,42.0,0.0,0.0,0.0,0.0,0.0,0.0
780,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0404150838310186,-0.1077093235403044,-0.0415632652882537,0.0,1,42.0,0.0,0.0,0.0,0.0,0.0,0.0
781,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0404415161945444,-0.1077797678330057,-0.0415904485879844,0.0,1,42.0,0.0,0.0,0.0,0.0,0.0,0.0
782,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0404679485580703,-0.107850212125707,-0.0416176318877151,0.0,1,41.0,0.0,0.0,0.0,0.0,0.0,0.0
783,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0404943809215961,-0.1079206564184083,-0.0416448151874458,0.0,1,41.0,0.0,0.0,0.0,0.0,0.0,0.0
784,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.040520813285122,-0.1079911007111097,-0.0416719984871765,0.0,1,41.0,0.0,0.0,0.0,0.0,0.0,0.0
785,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0405472456486478,-0.108061545003811,-0.0416991817869072,0.0,1,41.0,0.0,0.0,0.0,0.0,0.0,0.0
786,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0405736780121737,-0.1081319892965123,-0.0417263650866379,0.0,1,41.0,0.0,0.0,0.0,0.0,0.0,0.0
787,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0406001103756995,-0.1082024335892136,-0.0417535483863686,0.0,1,41.0,0.0,0.0,0.0,0.0,0.0,0.0
788,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0406265427392254,-0.1082728778819149,-0.0417807316860993,0.0,1,41.0,0.0,0.0,0.0,0.0,0.0,0.0
789,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0406529751027512,-0.1083433221746162,-0.04180791498583,0.0,1,41.0,0.0,0.0,0.0,0.0,0.0,0.0
790,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0406794074662771,-0.1084137664673175,-0.0418350982855607,0.0,1,41.0,0.0,0.0,0.0,0.0,0.0,0.0
791,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0407058398298029,-0.1084842107600188,-0.0418622815852914,0.0,1,41.0,0.0,0.0,0.0,0.0,0.0,0.0
792,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0407322721933288,-0.1085546550527201,-0.0418894648850222,0.0,1,41.0,0.0,0.0,0.0,0.0,0.0,0.0
793,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0407587045568546,-0.1086250993454215,-0.0419166481847529,0.0,1,40.0,0.0,0.0,0.0,0.0,0.0,0.0
794,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0407851369203804,-0.1086955436381228,-0.0419438314844836,0.0,1,40.0,0.0,0.0,0.0,0.0,0.0,0.0
795,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0408115692839063,-0.1087659879308241,-0.0419710147842143,0.0,1,40.0,0.0,0.0,0.0,0.0,0.0,0.0
796,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0408380016474321,-0.1088364322235254,-0.041998198083945,0.0,1,40.0,0.0,0.0,0.0,0.0,0.0,0.0
797,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.040864434010958,-0.1089068765162267,-0.0420253813836757,0.0,1,40.0,0.0,0.0,0.0,0.0,0.0,0.0
798,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0408908663744838,-0.108977320808928,-0.0420525646834064,0.0,1,40.0,0.0,0.0,0.0,0.0,0.0,0.0
799,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0409172987380097,-0.1090477651016293,-0.0420797479831371,0.0,1,40.0,0.0,0.0,0.0,0.0,0.0,0.0
800,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0409437311015355,-0.1091182093943306,-0.0421069312828678,0.0,1,40.0,0.0,0.0,0.0,0.0,0.0,0.0
801,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0409701634650614,-0.1091886536870319,-0.0421341145825985,0.0,1,40.0,0.0,0.0,0.0,0.0,0.0,0.0
802,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0409965958285872,-0.1092590979797333,-0.0421612978823292,0.0,1,40.0,0.0,0.0,0.0,0.0,0.0,0.0
803,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0410230281921131,-0.1093295422724346,-0.04218848118206,0.0,1,40.0,0.0,0.0,0.0,0.0,0.0,0.0
804,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0410494605556389,-0.1093999865651359,-0.0422156644817907,0.0,1,40.0,0.0,0.0,0.0,0.0,0.0,0.0
805,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0410758929191647,-0.1094704308578372,-0.0422428477815214,0.0,1,39.0,0.0,0.0,0.0,0.0,0.0,0.0
806,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0411023252826906,-0.1095408751505385,-0.0422700310812521,0.0,1,39.0,0.0,0.0,0.0,0.0,0.0,0.0
807,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0411287576462164,-0.1096113194432398,-0.0422972143809828,0.0,1,39.0,0.0,0.0,0.0,0.0,0.0,0.0
808,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0411551900097423,-0.1096817637359411,-0.0423243976807135,0.0,1,39.0,0.0,0.0,0.0,0.0,0.0,0.0
809,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0411816223732681,-0.1097522080286424,-0.0423515809804442,0.0,1,39.0,0.0,0.0,0.0,0.0,0.0,0.0
810,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.041208054736794,-0.1098226523213437,-0.0423787642801749,0.0,1,39.0,0.0,0.0,0.0,0.0,0.0,0.0
811,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0412344871003198,-0.109893096614045,-0.0424059475799056,0.0,1,39.0,0.0,0.0,0.0,0.0,0.0,0.0
812,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0412609194638457,-0.1099635409067464,-0.0424331308796363,0.0,1,39.0,0.0,0.0,0.0,0.0,0.0,0.0
813,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0412873518273715,-0.1100339851994477,-0.042460314179367,0.0,1,39.0,0.0,0.0,0.0,0.0,0.0,0.0
814,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0413137841908974,-0.110104429492149,-0.0424874974790977,0.0,1,39.0,0.0,0.0,0.0,0.0,0.0,0.0
815,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0413402165544232,-0.1101748737848503,-0.0425146807788285,0.0,1,39.0,0.0,0.0,0.0,0.0,0.0,0.0
816,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0413666489179491,-0.1102453180775516,-0.0425418640785592,0.0,1,39.0,0.0,0.0,0.0,0.0,0.0,0.0
817,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0413930812814749,-0.1103157623702529,-0.0425690473782899,0.0,1,38.0,0.0,0.0,0.0,0.0,0.0,0.0
818,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0414195136450007,-0.1103862066629542,-0.0425962306780206,0.0,1,38.0,0.0,0.0,0.0,0.0,0.0,0.0
819,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0414459460085266,-0.1104566509556555,-0.0426234139777513,0.0,1,38.0,0.0,0.0,0.0,0.0,0.0,0.0
820,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0414723783720524,-0.1105270952483569,-0.042650597277482,0.0,1,38.0,0.0,0.0,0.0,0.0,0.0,0.0
821,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0414988107355783,-0.1105975395410581,-0.0426777805772127,0.0,1,38.0,0.0,0.0,0.0,0.0,0.0,0.0
822,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0415252430991041,-0.1106679838337595,-0.0427049638769434,0.0,1,38.0,0.0,0.0,0.0,0.0,0.0,0.0
823,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.04155167546263,-0.1107384281264608,-0.0427321471766741,0.0,1,38.0,0.0,0.0,0.0,0.0,0.0,0.0
824,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0415781078261558,-0.1108088724191621,-0.0427593304764048,0.0,1,38.0,0.0,0.0,0.0,0.0,0.0,0.0
825,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0416045401896817,-0.1108793167118634,-0.0427865137761356,0.0,1,38.0,0.0,0.0,0.0,0.0,0.0,0.0
826,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0416309725532075,-0.1109497610045647,-0.0428136970758663,0.0,1,38.0,0.0,0.0,0.0,0.0,0.0,0.0
827,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0416574049167334,-0.111020205297266,-0.042840880375597,0.0,1,38.0,0.0,0.0,0.0,0.0,0.0,0.0
828,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0416838372802592,-0.1110906495899673,-0.0428680636753277,0.0,1,38.0,0.0,0.0,0.0,0.0,0.0,0.0
829,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0417102696437851,-0.1111610938826687,-0.0428952469750584,0.0,1,38.0,0.0,0.0,0.0,0.0,0.0,0.0
830,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0417367020073109,-0.1112315381753699,-0.0429224302747891,0.0,1,38.0,0.0,0.0,0.0,0.0,0.0,0.0
831,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0417631343708367,-0.1113019824680713,-0.0429496135745198,0.0,1,38.0,0.0,0.0,0.0,0.0,0.0,0.0
832,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0417895667343626,-0.1113724267607726,-0.0429767968742505,0.0,1,38.0,0.0,0.0,0.0,0.0,0.0,0.0
833,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0418159990978884,-0.1114428710534739,-0.0430039801739812,0.0,1,37.0,0.0,0.0,0.0,0.0,0.0,0.0
834,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0418424314614143,-0.1115133153461752,-0.0430311634737119,0.0,1,37.0,0.0,0.0,0.0,0.0,0.0,0.0
835,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0418688638249401,-0.1115837596388765,-0.0430583467734426,0.0,1,37.0,0.0,0.0,0.0,0.0,0.0,0.0
836,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.041895296188466,-0.1116542039315778,-0.0430855300731733,0.0,1,37.0,0.0,0.0,0.0,0.0,0.0,0.0
837,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0419217285519918,-0.1117246482242791,-0.043112713372904,0.0,1,37.0,0.0,0.0,0.0,0.0,0.0,0.0
838,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0419481609155177,-0.1117950925169805,-0.0431398966726348,0.0,1,37.0,0.0,0.0,0.0,0.0,0.0,0.0
839,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0419745932790435,-0.1118655368096817,-0.0431670799723655,0.0,1,37.0,0.0,0.0,0.0,0.0,0.0,0.0
840,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0420010256425694,-0.1119359811023831,-0.0431942632720962,0.0,1,37.0,0.0,0.0,0.0,0.0,0.0,0.0
841,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0420274580060952,-0.1120064253950844,-0.0432214465718269,0.0,1,37.0,0.0,0.0,0.0,0.0,0.0,0.0
842,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.042053890369621,-0.1120768696877857,-0.0432486298715576,0.0,1,37.0,0.0,0.0,0.0,0.0,0.0,0.0
843,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0420803227331469,-0.112147313980487,-0.0432758131712883,0.0,1,37.0,0.0,0.0,0.0,0.0,0.0,0.0
844,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0421067550966727,-0.1122177582731883,-0.043302996471019,0.0,1,37.0,0.0,0.0,0.0,0.0,0.0,0.0
845,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0421331874601986,-0.1122882025658896,-0.0433301797707497,0.0,1,37.0,0.0,0.0,0.0,0.0,0.0,0.0
846,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0421596198237244,-0.1123586468585909,-0.0433573630704804,0.0,1,37.0,0.0,0.0,0.0,0.0,0.0,0.0
847,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0421860521872503,-0.1124290911512922,-0.0433845463702111,0.0,1,36.0,0.0,0.0,0.0,0.0,0.0,0.0
848,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0422124845507761,-0.1124995354439936,-0.0434117296699419,0.0,1,36.0,0.0,0.0,0.0,0.0,0.0,0.0
849,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.042238916914302,-0.1125699797366949,-0.0434389129696726,0.0,1,36.0,0.0,0.0,0.0,0.0,0.0,0.0
850,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0422653492778278,-0.1126404240293962,-0.0434660962694033,0.0,1,36.0,0.0,0.0,0.0,0.0,0.0,0.0
